time,HS,d,f,lw_in,lw_out,rh,sw_in,sw_out,t,max_glob,max_diff,max_direct,max_up,Diff_ratio,Glob_sum_ratio,f_QC1,HS_QC1,lw_out_QC1,d_QC1,sw_in_QC1,lw_in_QC1,t_QC1,sw_out_QC1,rh_QC1
1996-05-24 00:00:00,0.06551746,45.513053,4.2236667,301.98258,297.67937,100.0,1.090974,0.59876793,-1.8412667,100.0,50.0,0.0,50.0,0.5,203.16693778278673,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-24 01:00:00,0.06551746,39.186667,3.3350667,301.05918,296.85129,100.0,0.79188527,0.57150227,-1.8987,100.0,50.0,0.0,50.0,0.5,453.75550745747177,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-05-24 02:00:00,0.0648382,38.821667,2.8221667,300.61116,296.19403,100.0,1.0807277,0.8400603999999999,-2.0284,155.167720463792,84.93955629373494,66.91569781918375,94.13417637103359,0.5474048084218353,644.7395240807205,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-05-24 03:00:00,0.06472162,38.489667,3.1919999999999997,300.2281200000001,295.50335,100.0,2.9563971,2.4848921,-2.1494,277.9942644354209,162.7297008090999,177.60784795686382,192.39541154833674,0.5853707130957826,589.5892184291178,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-05-24 04:00:00,0.06389215,38.489333,3.6225,300.39228,295.4773600000001,100.0,16.43109,13.898057,-2.1533,443.7185822113187,267.6884354005018,307.345119912497,324.97486576905493,0.6032842574824071,175.17283912658004,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-05-24 05:00:00,0.06374541,38.489000000000004,4.0756333,301.00104,296.04921,100.0,57.134249,48.435286,-2.1001667,637.2565706993245,390.2624947762388,445.9387973907027,479.8052565594595,0.6124103112000324,73.25661354109961,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-05-24 06:00:00,0.06209246,38.489667,3.5180000000000002,300.91896,296.46882,100.0,104.47196,89.95134499999998,-2.1026667000000003,841.9688224639393,519.9135875604949,583.5953987198584,643.5750579711514,0.6174974342149852,57.98437755315034,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-05-24 07:00:00,0.06208263,38.49,2.9992,301.4011799999999,297.72021,99.856667,174.62531,150.61763,-1.9341,1040.0708778784046,645.378222656323,710.8167357560571,802.0567023027238,0.6205136941943822,43.32242340277793,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-24 08:00:00,0.06208263,38.49,1.4746667,301.26096,299.74398,99.313333,274.94559,238.92018,-1.4793333,1214.0929401648787,755.5921954377565,818.8889240715376,941.2743521319029,0.6223511977057902,33.701016592590584,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-24 09:00:00,0.06221514,37.550001,0.0,303.3129600000001,298.57799,96.873333,366.11365,320.3108,-1.1725,1348.5118070954115,840.7241444937605,900.432212832242,1048.8094456763292,0.6234458905514623,29.441657169704733,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-24 10:00:00,0.0623893,36.685007,0.0,304.91694,301.45954,94.766667,391.23279,346.6213,-0.83373333,1431.2470798504899,893.1231505719769,949.888657924574,1114.9976638803919,0.6240174482419023,32.08247650662396,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-24 11:00:00,0.06355486,30.207944,0.0,307.94706,303.68754,93.26,521.27787,456.26749,-0.5732,1454.8367693832645,908.0632872760675,963.8947705700995,1133.8694155066114,0.6241685021894342,22.378530465185168,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-24 12:00:00,0.06339234,1.0221311,0.0,307.7418600000001,305.9675299999999,91.44,563.7497900000002,492.24775,-0.12766667,1417.1654642352041,884.2047940156292,941.5081660580717,1103.7323713881633,0.6239248812719299,19.81993051156583,-s2(p),Good,Good,Good,Good,Good,Good,Good,Good
1996-05-24 13:00:00,0.06523456,11.277663,2.6669667,306.56538,307.8836100000001,90.063333,612.45981,530.95805,-0.011633333,1321.6699179659806,823.7242813784544,884.2709923764202,1027.3359343727843,0.6232450857670627,16.216458613482466,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-24 14:00:00,0.06849485,22.506515,3.7399333,307.66662,307.47514,88.96333299999998,577.09781,515.68233,0.33616667,1177.0010981606763,732.1006955017617,796.1054561058971,911.600878528541,0.6220051082754557,19.164567274580875,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-24 15:00:00,0.06690516,30.225817,3.6697333,304.41762,306.48368,86.733333,586.85093,516.3769900000002,0.60616667,996.1770275269639,617.5787841004104,683.0491960266451,766.9416220215711,0.6199488314176108,14.135395687071952,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-24 16:00:00,0.06744451,32.897191,2.9533667,301.68846,305.78186,84.93333299999998,533.29907,461.59558,0.92356667,795.3140036811994,490.36553566475965,552.8508208619579,606.2512029449595,0.6165684665365481,11.091705629407983,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-24 17:00:00,0.06992084,22.756137,1.9384333,285.99066,301.96084,91.08,408.78007,348.0974700000001,-0.68633333,592.0747606490875,361.64734841108873,414.46041117558866,443.65980851927,0.6108136547057288,9.7569115471171,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-24 18:00:00,0.07030976,40.036393,0.97636667,259.24626,297.81305,93.54,349.38607,291.33973,-1.6120667,404.0335245212541,242.5545655301276,277.4757540958733,293.22681961700323,0.6003327714390395,6.960534023699923,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-24 19:00:00,0.07243296,85.01952800000002,1.0405666999999998,218.2644,282.18734,92.136667,329.272,259.53789,-1.9955667,247.31162453141994,143.29736220323264,151.70084305640708,167.84929962513593,0.579420245509031,3.5464943129183117,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-24 20:00:00,0.07773712,164.14761,1.8545,212.46066,270.06702,94.446667,200.56208,141.61231999999995,-3.6534667,136.6113550061416,73.18719150388968,47.54851750542225,79.28908400491328,0.5357328569107556,2.317420037098395,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-24 21:00:00,0.08000878,194.61715,2.6555,233.02512,278.78593,99.686667,92.784195,63.927742,-4.1343333,100.0,50.0,0.0,50.0,0.5,3.4654293790023334,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-24 22:00:00,0.08177368,176.20413,2.9173,242.39934,272.89287,99.47,13.594661,12.251489,-5.9572,100.0,50.0,0.0,50.0,0.5,74.45062881001088,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-24 23:00:00,0.08210834,181.76019,3.6156667,250.35426,276.72874,99.553333,2.5233767000000005,2.8125664,-5.8093333,100.0,50.0,0.0,50.0,0.5,-345.79378172874107,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-25 00:00:00,0.08210834,180.42327,4.0186,258.54516,276.53193,97.66,0.289155,0.8607961999999999,-6.0737333,100.0,50.0,0.0,50.0,0.5,-174.93490672120905,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-25 01:00:00,0.07800021,192.0389,3.8409667,271.82844,281.35927000000004,93.25,0.068772,0.7093936,-5.1487667,100.0,50.0,0.0,50.0,0.5,-156.09838943925712,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-25 02:00:00,0.07418889999999999,194.26279,2.9013,276.12054,284.35221,91.086667,0.08252639999999999,0.98469,-4.0933667,158.78724509135796,87.23192189119337,70.55043251740126,97.02979607308636,0.5493635325747017,-176.00715113240875,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-25 03:00:00,0.07191531,201.688,2.7972,274.92354,284.57873,91.556667,2.3827761,3.2056088,-3.8303667,282.28975438541386,165.4501777774288,181.16138818795184,195.8318035083311,0.5861005410474003,-343.0706562651362,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-25 04:00:00,0.07119866,193.21409,2.6541333,281.03508,286.94412,92.466667,16.452381,15.996819,-3.5420333,448.2449137386218,270.5551120344604,310.69510320744945,328.5959309908974,0.6035876899926746,983.9383305425454,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-25 05:00:00,0.0710428,191.43324,3.0343,274.94748,286.39455,91.543333,53.888072,49.033047,-3.5714667,641.822736800223,393.15439997347454,449.0673132653474,483.4581894401784,0.6125591653756726,132.19761727287155,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-25 06:00:00,0.06999546,190.37313,2.6913333,269.37288,288.05069,89.783333,125.84581,109.8268,-3.2313333,846.4799520626633,522.7706363063535,586.5146717515215,647.1839616501306,0.6175818281726462,52.84221384858762,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-25 07:00:00,0.06999546,195.12364,2.5062,266.1273,290.93595,88.773333,234.77997,198.35859,-2.8524667,1044.490708189172,648.1774485198088,713.5567161937594,805.5925665513374,0.6205679413305175,28.677955316058096,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-25 08:00:00,0.06851135,228.21921,1.3332333,299.03454,300.37153,92.19,258.62093,245.08187,-1.6380000000000001,1218.4277358660256,758.3375660484829,821.4926786542546,944.7421886928206,0.6223902688077574,89.99352509450638,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-25 09:00:00,0.06851135,206.13188,1.7389,301.33278,301.20332,91.62,270.19755,289.99555,-0.75286667,1352.7984736638195,843.4390333204191,902.9522192850541,1052.2387789310555,0.623477221286413,-68.33005726153245,Good,Good,Good,Good,-c1(p),Good,Good,-c1(p),Good
1996-05-25 10:00:00,0.06583934,234.85756,1.8516667,307.34172,307.87247,90.076667,372.68519,385.15793,-0.3542,1435.5415829312687,895.8430025231369,952.3829289300695,1118.433266345015,0.6240453172341357,-115.09432433701525,Good,Good,Good,Good,-c1(p),Good,Good,-c1(p),Good
1996-05-25 11:00:00,0.06315618,305.63896,2.6063,306.1755,310.4161,95.783333,502.20579,475.60353,-1.1205667,1459.2021905060678,910.8280539871763,966.4227500580716,1137.3617524048543,0.6241959201495516,54.85256480111343,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-25 12:00:00,0.06315618,308.03147,2.9131333,304.6912200000001,312.6069700000001,96.8,639.57613,576.6184900000002,-1.3994666999999998,1421.6600473786684,887.0513633398233,944.1265810151364,1107.3280379029347,0.6239546261255743,22.581215677377227,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-25 13:00:00,0.06562374,298.58383,2.3215,299.61594,313.01915,93.643333,680.53715,591.07103,-1.1292,1326.3357978517429,826.6793386394371,887.029904885168,1031.0686382813942,0.6232805749331384,14.825006358292303,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-25 14:00:00,0.06642536,292.79993,2.4801667000000003,304.02774,313.46103,96.22,679.95015,579.5360900000002,-1.0631,1181.8544081407026,735.1744584891115,799.0447565030519,915.483526512562,0.6220516278698749,11.769810006095804,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-25 15:00:00,0.06790447,325.7898600000001,1.9217667,301.9005,309.82939,96.07,552.27737,464.03386,-0.98936667,1001.1998341756406,620.7598949779058,686.1957270474461,770.9598673405126,0.6200159786173175,11.345875001749596,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-25 16:00:00,0.06990935,304.11302,2.4836,302.97096,306.65449,97.07,456.79196,399.56532,-1.1399333,800.4479149420226,493.61701279661435,556.216194135486,610.3583319536182,0.6166759930062002,13.987330287817391,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-25 17:00:00,0.06990935,307.42613,3.4593333,297.12618,305.9601,98.646667,421.24587,347.87517,-1.3363333,597.2146390747703,364.90260474735453,418.0392042336993,447.7717112598163,0.6110074684583701,8.139688446134087,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-25 18:00:00,0.06889819999999999,334.66861,2.9757,301.34304,303.1194,99.106667,286.32076,240.03512,-1.5753333,409.015425751279,245.70976964247672,281.2422452269863,297.21234060102324,0.6007347258142094,8.836767207956484,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-25 19:00:00,0.06953510000000002,344.0093700000001,2.2822333,302.49216,300.73544,99.693333,188.15741,159.49894,-1.7430332999999998,251.8702207385793,146.18447313443355,155.59331850782453,171.49617659086343,0.5803960178609645,8.788683441180892,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-25 20:00:00,0.07036809,66.46652399999999,1.6294667,294.74586,296.46511,99.743333,117.82241,99.818043,-2.2169,140.16034539606886,75.43488541751029,51.356445332463444,82.1282763168551,0.5382041918086343,7.784797177044261,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-25 21:00:00,0.07100203,86.31899,1.7982,289.63638,292.15764,99.54,51.404986,44.249225,-3.0213667,100.0,50.0,0.0,50.0,0.5,13.97475404782245,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-25 22:00:00,0.07262656,110.9428,2.5951333,273.76416,287.9133,99.33,18.808795,16.689714000000002,-3.5697667,100.0,50.0,0.0,50.0,0.5,47.190267856679434,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-25 23:00:00,0.07262656,121.07223,1.7659333,273.70944,286.53937,98.523333,4.1574411,3.9785644,-3.9108,100.0,50.0,0.0,50.0,0.5,559.0443025838468,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 00:00:00,0.07142321,109.58616,2.4829333,272.89548,285.23599,98.376667,0.69525713,0.9569728000000001,-4.2051667,100.0,50.0,0.0,50.0,0.5,-382.09404885844236,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 01:00:00,0.06527358,94.064125,1.9096667,277.2081,286.00093,98.456667,0.43010287,0.7712884,-4.2488,100.0,50.0,0.0,50.0,0.5,-293.09566557526637,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 02:00:00,0.06328747,84.506654,1.6653333,285.1459200000001,286.82529,99.87,1.2428629,1.0397423,-4.4244,162.31134659237767,89.46385284183918,74.05314856329142,99.84907727390214,0.551186683618091,799.0885542499263,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 03:00:00,0.0628299,93.587684,1.6677,286.5618,284.67899,99.066667,4.0004117,3.5423832,-4.6759333,286.42785307879024,168.07097361656716,184.57090695997078,199.14228246303222,0.5867829256477176,625.3494118352688,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 04:00:00,0.04734501,103.76252,1.3496333,283.22046,284.5453100000001,99.073333,18.163797,16.745635,-4.5407,452.58863804801945,273.30613743041226,313.9023079743768,332.0709104384155,0.6038731741237715,319.13747374983944,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 05:00:00,0.04144728,80.31434899999998,0.86036667,286.83882,286.69161,98.963333,50.914899,46.940711,-4.291,646.1944067584351,395.92312428034217,452.0574402267704,486.95552540674805,0.6126997079198627,162.59784558718295,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 06:00:00,0.04144728,33.082283000000004,1.7128667000000002,286.3224,286.74731,98.246667,110.57357,101.1914,-4.4255,850.7925253960942,525.5019327508596,589.3014793962724,650.6340203168753,0.617661670812408,90.68184923062512,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 07:00:00,0.0422415,48.650241,1.6517332999999998,287.8443,287.77591,97.273333,192.12049,174.08694,-4.7509,1048.7133011944884,650.8517574231759,716.1710131362782,808.9706409555906,0.620619340559382,58.15345848124684,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 08:00:00,0.04585099,73.491966,1.8694333,285.4537200000001,283.52785,97.146667,265.189,242.38657,-5.4892333,1222.5702917644292,760.9611847841385,823.9778457333318,948.0562334115434,0.6224273482761548,53.61578971032598,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 09:00:00,0.04585099,94.099157,2.377,289.4961600000001,290.29355,96.38,394.1886,352.51555,-5.2838,1356.900131610899,846.036750020236,905.3605308681048,1055.5201052887192,0.6235070144888476,32.56061487246313,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 10:00:00,0.04636557,45.850165,1.4214667,291.6234,296.51338,93.573333,497.87107,444.76033,-4.3879,1439.659263639421,898.4508669716331,954.7717064866981,1121.7274109115367,0.624071882606703,27.106744580087227,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 11:00:00,0.04636557,57.862785,1.7384332999999998,290.42298,295.26941,93.42,574.62132,511.87208,-4.3756333,1463.3988485509133,913.4859374155783,968.8503121240877,1140.7190788407306,0.6242221239412141,23.32137964620629,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 12:00:00,0.04636557,55.61644,1.4582667,290.05704,294.04401,91.926667,553.2151700000002,499.73625,-4.2144333,1425.992981425864,889.7955549030471,946.648175517344,1110.7943851406912,0.6239831236850353,26.664580762398696,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 13:00:00,0.04753373,68.204561,1.3104333,292.9743,298.32177,91.343333,597.8996,532.50368,-3.9889,1330.8457145571415,829.5356192195228,889.6938653821114,1034.676571645713,0.6233146413185566,20.35059243079909,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 14:00:00,0.04760007,57.777952,1.0757,293.83272,297.33774,88.58,587.35456,520.84717,-3.3870333,1186.5559301282394,738.1520890812182,801.8891176998267,919.2447441025914,0.6220963296702254,17.840963690324333,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 15:00:00,0.0508372,79.281826,1.0078333000000002,290.2041,295.3696700000001,90.003333,530.23212,472.54353,-3.4472333,1006.0738940598621,623.8467995712459,689.2454838110006,774.8591152478897,0.6200804963279631,17.439737980419725,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 16:00:00,0.06382437,107.0738,0.66343333,290.29986,296.25716,88.446667,444.73255,396.40111,-2.7856667,805.4359040470272,496.7760725631171,559.4812643525412,614.3487232376217,0.616779150354479,16.664843920376207,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 17:00:00,0.07031546,220.52994,0.22873333,295.74792,303.5427200000001,79.92666700000002,404.18138,349.6396299999999,-1.1777333,602.212861116262,368.0681453736326,421.5128055741803,451.77028889300965,0.6111927677721484,11.041319010047552,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 18:00:00,0.07031546,219.70832,0.65343333,283.19994,296.61735,81.916667,345.81896,292.84715,-1.7285,413.864479885051,248.78083726053228,284.89799236402683,301.0915839080408,0.6011166682621085,7.812919360034157,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 19:00:00,0.06234926,298.95956,0.76283333,269.65674,291.83829,86.47,239.91703,201.63742,-2.5143667,256.317175860356,149.00087804489212,159.3711957929993,175.0537406882848,0.5813144497428031,6.695919207650126,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 20:00:00,0.05905244,212.95567000000003,0.8069,282.98106,289.53974,90.616667,115.30772,99.810401,-2.8751667000000003,143.66712245271873,77.65584422005519,55.06382708981009,84.93369796217499,0.5405262031722808,9.27045009867311,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 21:00:00,0.05887956,194.79305,0.8073,277.97076,287.4677,93.7,61.090723,52.666501,-3.0577,100.0,50.0,0.0,50.0,0.5,11.870532376758351,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 22:00:00,0.05881325,181.08078,1.1968,275.85036,285.20999,95.75,20.140471,17.893570999999994,-3.2084,100.0,50.0,0.0,50.0,0.5,44.50576349637264,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-26 23:00:00,0.05881325,189.05513,1.3034667,287.42706,289.53974,96.43,4.3461473,4.0846747,-3.2886,100.0,50.0,0.0,50.0,0.5,382.44925089665185,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-27 00:00:00,0.05993066,182.93653,0.96106667,284.73552,289.74769,96.606667,0.75364387,1.1151483999999998,-3.0354,100.0,50.0,0.0,50.0,0.5,-276.6217065108425,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-27 01:00:00,0.06052228,200.23469,2.0891,260.39538,277.943,96.143333,0.29943607,0.69181853,-4.2051667,100.0,50.0,0.0,50.0,0.5,-254.85338972593217,Good,Good,Good,Good,Good,Good,Good,Good,Good
