time,HS,d,f,lw_in,lw_out,rh,sw_in,sw_out,t,max_glob,max_diff,max_direct,max_up,Diff_ratio,Glob_sum_ratio,f_QC1,HS_QC1,lw_out_QC1,d_QC1,sw_in_QC1,lw_in_QC1,t_QC1,sw_out_QC1,rh_QC1,f_QC2,HS_QC2,lw_out_QC2,d_QC2,sw_in_QC2,lw_in_QC2,t_QC2,sw_out_QC2,rh_QC2
1996-05-06 22:00:00,-0.03721106,2.7033892999999996,3.5110667,267.79967999999997,264.15911,94.796667,3.400046,2.9487905,-9.2383333,100.0,50.0,0.0,50.0,0.5,221.6039472095076,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 23:00:00,-0.03944643,0.67791163,3.0993333,267.03702000000004,262.95227,94.546667,0.63714827,0.3930424000000001,-9.539,100.0,50.0,0.0,50.0,0.5,409.65831751608454,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 00:00:00,-0.04333934,354.532,2.4326333,266.22648,261.89026,94.44,0.65784933,0.3345862,-9.812,100.0,50.0,0.0,50.0,0.5,309.3455167621497,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 01:00:00,-0.04182793,1.3525982,2.1955,265.58693999999997,261.05847,94.07333299999999,0.7232522,0.35865640000000004,-10.062333,100.0,50.0,0.0,50.0,0.5,274.27633560233,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 02:00:00,-0.04182793,5.5841343,2.0068,264.17447999999996,259.40233,93.64,0.61995527,0.34146340000000003,-10.403333,100.0,50.0,0.0,50.0,0.5,359.0769094982918,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 03:00:00,-0.03226634,2.8556096,1.2291333,264.04452000000003,259.25379,93.826667,0.7373192,0.430867,-10.543667,185.2292146081351,103.97850258515223,96.26699843950165,118.18337168650808,0.5613504479038351,604.4310160218627,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 04:00:00,-0.03226634,4.4620657999999995,0.95416667,264.63276,259.64369,93.703333,2.9492073,2.7184043,-10.420667,341.181776590486,202.74845850730782,229.05552258727826,242.9454212723888,0.5942534813360296,1478.2380497241638,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 05:00:00,-0.03226634,1.1228421,0.0618,265.81266,260.63515,93.96,18.076963,17.350516,-10.261667,531.3198736777342,323.16925332923165,371.80901593686593,395.05589894218735,0.608238594751391,731.395234170881,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 06:00:00,-0.03299848,1.1086719999999999,1.4047333,267.19434,261.60433,93.516667,60.970199,58.235643,-10.304333,735.7622298864693,452.6494122614306,513.7272800163322,558.6097839091755,0.6152115369271891,269.0609480612099,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 07:00:00,-0.03309665,13.092673,0.99406667,269.07534,263.26791000000003,93.29,131.36841,124.53983999999998,-10.382333000000001,935.213058479726,578.9682703704932,644.8886826972921,718.1704467837808,0.6190763325221942,136.9559158769292,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 08:00:00,-0.03375526,5.3197054,0.7476,272.42694,266.9144,92.883333,205.57618,193.74948,-9.8953333,1111.1889915809384,690.4196946679275,756.2765535335211,858.9511932647508,0.6213341743834562,93.95596333558301,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 09:00:00,-0.03455994,15.961081,0.41316667,265.17312000000004,270.79855,92.57,407.82491,330.6266,-8.3613333,1247.4187101896166,776.6985164534237,840.2760109502983,967.9349681516933,0.6226445940796896,16.158627179657387,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 10:00:00,-0.03758354,20.726576,0.13813333,244.70442000000003,276.28685,92.483333,536.59874,409.77345,-6.0589667,1331.2977260615262,829.8218931723,891.1611736196331,1035.0381808492211,0.62331804293486,10.497099798167431,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 11:00:00,-0.04070171,340.35688999999996,0.55136667,230.15916,281.15875,92.49,654.44894,537.2239400000002,-5.7607667000000005,1355.067412416145,844.8760278635585,905.4745260563699,1054.0539299329162,0.6234937244613589,11.559542865567474,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 12:00:00,-0.04070171,19.788901,0.43746667,257.5773,287.64594,91.003333,675.43135,572.36365,-5.6596667,1316.5516670111924,820.4827224404221,882.2584448446362,1023.241333608954,0.6232058665066024,12.773659129011257,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 13:00:00,-0.03597412,108.56764,0.7859999999999999,262.80647999999997,284.12199,87.863333,665.29963,574.71857,-7.3369667000000005,1219.362912126687,758.9298443469017,823.119303414006,945.4903297013497,0.6223986614643335,13.461565940238359,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 14:00:00,-0.03004887,142.94385,1.0460333,266.99256,287.93928999999997,87.626667,676.70259,586.63558,-6.8498333,1072.553791954578,665.9507349045659,732.1190685295247,828.0430335636622,0.6209019444059443,11.90839789124318,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 15:00:00,-0.02637281,203.36007,5.1010667000000005,263.46996,278.37003,89.91,622.61584,545.84128,-6.3164333,889.7539304180618,550.1774892647725,615.5030210209256,681.8031443344496,0.6183479167170015,11.589176550384153,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 16:00:00,-0.02141433,198.37646999999998,5.9757,256.3803,280.94337,88.76333299999996,563.32257,489.49687,-6.4405333,687.8963488995297,422.3343543030354,481.2872182740884,520.3170791196237,0.6139505682486466,9.317843906654854,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 17:00:00,-0.01954933,198.7267,5.9774332999999995,237.71393999999998,277.03323,87.67,481.34495,417.66139,-6.5376,485.72293476848887,294.291192020043,338.75307351832487,358.5783478147912,0.6058828417486846,7.627132257814872,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 18:00:00,-0.02215952,196.03645,6.2634333,232.18722000000002,271.70089,86.466667,328.7371100000001,287.09184,-6.9819333,302.46716289903566,178.22920316938928,197.9775095011991,211.97373031922857,0.58925141314888,7.262941575334606,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 19:00:00,-0.02215952,189.63628,6.0787333,224.26992,268.71165,86.576667,282.34032,250.84066,-7.487999999999999,158.29040993203228,86.91725962362044,70.14304526275183,96.63232794562582,0.549099971760396,5.025146618472461,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 20:00:00,-0.03028008,179.23377,6.3078667,188.85582,255.95264,89.276667,125.46618000000001,116.31568,-8.766333300000001,100.0,50.0,0.0,50.0,0.5,10.92836457024207,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-07 21:00:00,-0.03483476,179.32725,6.8906,199.73484,254.61212999999998,91.49333299999999,39.768625,35.173057,-9.600666699999998,100.0,50.0,0.0,50.0,0.5,21.760095814053887,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 22:00:00,-0.03591977,185.61638,7.0818667,194.43384,252.03136,92.18,3.7169182000000003,4.3266271,-10.140333,100.0,50.0,0.0,50.0,0.5,-164.01269523866233,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 23:00:00,-0.03591977,195.2497,7.2306,192.00222,251.35925,92.893333,0.0,0.53416393,-10.091667,100.0,50.0,0.0,50.0,0.5,-187.20844741426103,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 00:00:00,-0.03399454,191.25347,6.0356333,198.23004,247.74989,92.82,0.0,0.3826224,-10.545,100.0,50.0,0.0,50.0,0.5,-261.3542751286908,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-08 01:00:00,-0.03256326,191.03619,4.9276,197.76834,244.21107999999998,91.056667,0.0,0.43079753,-10.765,100.0,50.0,0.0,50.0,0.5,-232.1276076025784,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-08 02:00:00,-0.03140591,195.62868999999998,5.8055333,206.7048,249.13125,92.21,0.0,0.48248073,-9.887333300000002,100.0,50.0,0.0,50.0,0.5,-207.26216361014042,Good,Good,-c2(p),Good,-s2(p),Good,Good,Good,Good,Good,Good,-c2(p),Good,-s2(p),Good,Good,Good,Good
1996-05-08 03:00:00,-0.03114354,198.34926000000002,6.5784667,208.79783999999998,252.96341,91.68,0.0,0.61339067,-8.874,191.4357151117477,107.90928623744026,102.06625802914527,123.14857208939821,0.5636841911889315,-312.094272825747,Good,Good,-c2(p),Good,-s2(p),Good,Good,Good,Good,Good,Good,-c2(p),Good,-s2(p),Good,Good,Good,Good
1996-05-08 04:00:00,-0.03231731,192.80645,6.3113667,206.82792,254.49701000000002,90.92666700000001,5.8855981,5.8032453,-8.446666699999998,348.40549038284155,207.3234772424664,234.7397459361748,248.72439230627327,0.5950637488940005,4230.64535004083,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-08 05:00:00,-0.03514374,190.69008,6.800633299999999,193.8456,256.86612,90.813333,82.65665,39.022205,-8.042,538.937474931918,327.99373412354805,377.2429990741832,401.14997994553437,0.6085932958456495,12.351193533730473,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-08 06:00:00,-0.03591253,188.68711000000002,7.8743333,196.81073999999998,261.96824,89.883333,169.14091000000005,97.915351,-7.3303667,743.4903622487135,457.54389609085183,518.884475181453,564.7922897989707,0.6153999020336911,10.43853319913871,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-05-08 07:00:00,-0.03633751,186.81632,8.502333300000002,210.00168,270.56461,88.53,341.255,222.35237999999998,-5.9316667,942.894712580686,583.8333179677677,649.775620517651,724.3157700645489,0.6191924826578212,7.929974230851148,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-05-08 08:00:00,-0.03963298,182.4867,9.179666699999999,215.62073999999998,275.87838999999997,88.33,417.50856,296.42816,-5.1151333,1118.7442126639455,695.2046680204988,760.9216369526632,864.9953701311563,0.6214152083657108,9.23968051529352,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-05-08 09:00:00,-0.03963298,179.88311000000004,9.744333300000001,248.32962,283.66152999999997,89.283333,425.79593,361.20235,-4.1432,1254.8238363425794,781.3884296836337,844.7251427372321,973.8590690740635,0.6227076718283721,19.426448206502567,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 10:00:00,-0.03963298,190.98681000000002,10.138333,259.92683999999997,291.46696000000014,91.973333,549.66195,451.80425,-3.3515,1338.5704977233154,834.4279818914328,895.4738623664402,1040.856398178652,0.6233724583880008,13.678744725487261,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 11:00:00,-0.03736098,190.07293,9.65,269.0172,299.97421,89.186667,719.6399299999997,579.75491,-1.9898667,1362.252518204916,849.4265948631136,909.7195115853746,1059.802014563933,0.6235456227913091,9.738373116756303,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good
1996-05-08 12:00:00,-0.03641978,190.64351000000002,10.416333,254.16414,304.14428,88.386667,853.0749800000001,685.92081,-1.2181667,1323.705505833605,825.0134870279499,886.5088314406134,1028.964404666884,0.6232605994249428,7.919069598045947,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-05-08 13:00:00,-0.03612572,191.54671000000002,11.165,231.88626000000002,303.9549,90.123333,773.62248,634.82808,-0.95356667,1226.5376873798684,763.4738686739166,827.4474255704541,951.2301499038948,0.6224626251027399,8.837083393709461,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 14:00:00,-0.03163062,190.71,11.896666999999999,244.5984,305.37711,89.886667,724.02675,608.07299,-0.49656667,1079.7813866172633,670.5282115242668,736.5913682661952,833.8251092938108,0.6209851548051741,9.31217225398524,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 15:00:00,-0.02773956,185.65008,11.849667,232.44714,301.96827,88.75666700000002,614.79737,518.65203,-0.36653333,897.0296456733379,554.7854422597807,620.1751601920696,687.6237165386704,0.6184694618909075,9.329933678255623,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 16:00:00,-0.02668961,167.56266000000005,9.858333300000002,257.26266,306.05665,89.443333,706.40653,598.55953,-0.23233333,695.161050237601,426.9353318171473,486.1993671892996,526.1288401900808,0.614153125626391,6.445807952354735,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 17:00:00,-0.02710571,170.72307,11.331,261.47952000000004,302.98942999999997,91.31666700000001,515.75179,437.92481,-0.13783333,492.8369162019538,298.79671359457075,343.9240521004294,364.26953296156313,0.6062790829413647,6.332468717171777,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 18:00:00,-0.02989468,164.99673,10.927,265.8195,300.17843999999997,92.623333,255.93951,224.91917,-0.41023333,309.1456512507184,182.4589124587883,203.3884735910876,217.31652100057468,0.5902037169878006,9.965901445655279,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 19:00:00,-0.03385329,161.49656000000004,10.992,271.68138,299.80339,93.81,172.71497,152.69815,-0.3037,163.79624925178868,90.40429119279949,75.61621355729257,101.03699940143093,0.5519313879637708,8.182930617939748,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 20:00:00,-0.035628,156.71003000000005,10.647667,264.64644,297.53083,94.673333,94.545523,83.428425,-0.3995,100.0,50.0,0.0,50.0,0.5,8.995153231535783,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 21:00:00,-0.03593631,158.05029,10.592,292.74858,300.59805,94.95,32.381539000000004,29.352445,-0.0604,100.0,50.0,0.0,50.0,0.5,33.01317159520301,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 22:00:00,-0.03634259,166.70552,10.541,295.79238,301.6712,95.766667,3.4479085,3.4930271,0.2535,100.0,50.0,0.0,50.0,0.5,-2216.380827419296,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 23:00:00,-0.03581853,167.25665,11.119667,297.6870600000001,302.19107,96.266667,0.2751922,0.42996393,0.31026667,100.0,50.0,0.0,50.0,0.5,-646.1128269355132,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 00:00:00,-0.03580455,160.39715,10.583333,299.10978,302.20963,96.086667,0.292281,0.2854038,0.34443333,100.0,50.0,0.0,50.0,0.5,14540.801488978013,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 01:00:00,-0.03580455,163.32088000000005,11.949000000000002,303.0462,302.71465,95.913333,0.36456107,0.2613336,0.36126667,100.0,50.0,0.0,50.0,0.5,968.7343882398745,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 02:00:00,-0.03580455,155.22347,11.059,303.28902,302.46214,96.856667,0.2785266,0.2854038,0.18483333,100.0,50.0,0.0,50.0,0.5,-14540.801488978013,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 03:00:00,-0.03634329,166.7135,12.859333,307.92996,304.0403100000001,96.04,0.24417533,0.26480693,0.74526667,197.5905361465283,111.80733955946792,107.75176695538704,128.07242891722262,0.5658537181991061,-9577.08254069138,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 04:00:00,-0.03691652,171.36715,12.246333,310.01957999999996,304.2334,95.46333299999999,2.8937382,3.0314558999999996,0.9898,355.50067423441453,211.81709368179588,240.2949752262628,254.40053938753164,0.5958275441754163,-2581.3724324063965,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 05:00:00,-0.03705202,176.42658,11.135667,310.95666,304.24825,92.526667,19.646214999999998,18.458682999999997,1.0226333,546.3955583842792,332.7171869767102,382.54676579287764,407.1164467074234,0.6089309875808154,460.11017672305155,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 06:00:00,-0.03663444,172.83678,11.377667,310.92588,304.24082999999996,95.053333,60.19321400000001,55.906773,0.69286667,751.0432268705347,462.3273770180052,523.9133941256587,570.8345814964276,0.615580249547609,175.2137091985012,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 07:00:00,-0.03705202,171.27028,11.196333000000001,311.63382,305.48479,94.88,120.53161000000001,111.40369,0.77756667,950.3941866090263,588.5829848523832,654.5380267479031,730.3153492872211,0.619304066823501,104.119469343402,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 08:00:00,-0.03578897,172.59403,10.834667,313.4772,306.70648,95.79333299999999,188.56727,173.42353,0.83126667,1126.1166458059308,699.8738756770897,765.4472340049251,870.8933166447447,0.621493233657166,74.36185815432187,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 09:00:00,-0.03527919,182.53983,10.556,316.6749,308.05813,96.73,265.94619,242.99787,1.1589667,1262.0502788630074,785.9651766132381,849.0607142672244,979.640223090406,0.6227685138830771,54.99532335539193,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 10:00:00,-0.0326533,191.29349,10.128667,319.0518,309.0718700000001,96.5,318.71307,288.41865,1.5123333,1345.672086872933,838.9256550195242,899.6793616829312,1046.5376694983463,0.6234250254599663,44.41980030886655,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 11:00:00,-0.02850873,182.34073999999998,8.9847,320.03676,309.69943,95.556667,328.0841200000001,297.48753,1.7176667,1369.2761478101029,853.8748936130652,913.8636709711984,1065.4209182480827,0.6235958283350483,44.752573662950624,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 12:00:00,-0.02585114,154.99742,5.1311333,319.80078,310.50892999999996,93.533333,378.66627,338.39992,2.0525667000000003,1330.7087223742226,829.4488575036743,890.6643021708063,1034.5669778993781,0.6233136099264376,33.04766194040987,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 13:00:00,-0.01956097,179.03333999999995,7.84,314.29116,309.0236,93.21333299999999,394.50467000000003,346.62477,2.3012,1233.5729953810865,767.9295637413546,831.6856792517543,956.8583963048692,0.6225246228773994,25.763900830642662,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 14:00:00,-0.01021428,170.14465,8.4393,313.83288,308.05071,95.46,374.06411,331.55397999999997,2.0819667,1086.8804515733252,675.0242859964393,740.9776398714487,839.5043612586603,0.6210658081294045,25.567563580100213,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
